loan_id,date_id,event_date,user_id,book_id,branch_id,category_id,loan_date,due_date,return_date,loan_duration_days,days_overdue,penalty_amount,quantity
L000259,20260503,2026-05-03,395,34,1,5,2026-05-03,2026-05-31,2026-05-31,28,0,0.0,1
L000260,20250616,2025-06-16,3,4,5,1,2025-06-16,2025-07-14,2025-07-14,28,0,0.0,1
L000261,20251110,2025-11-10,93,49,5,7,2025-11-10,2025-12-08,2025-12-05,25,0,0.0,1
L000262,20260526,2026-05-26,251,19,1,3,2026-05-26,2026-06-09,,5,0,0.0,1
L000263,20250509,2025-05-09,267,58,5,8,2025-05-09,2025-05-23,2025-05-23,14,0,0.0,1
L000264,20260207,2026-02-07,180,38,2,5,2026-02-07,2026-02-21,2026-02-20,13,0,0.0,1
L000265,20250411,2025-04-11,17,11,2,2,2025-04-11,2025-05-09,2025-05-09,28,0,0.0,1
L000266,20260127,2026-01-27,343,3,3,1,2026-01-27,2026-02-10,2026-02-12,16,2,0.6,1
L000267,20251107,2025-11-07,138,11,4,2,2025-11-07,2025-12-05,2025-12-04,27,0,0.0,1
L000268,20250117,2025-01-17,305,20,4,3,2025-01-17,2025-02-14,2025-02-12,26,0,0.0,1
L000269,20250530,2025-05-30,267,7,5,1,2025-05-30,2025-06-13,2025-06-10,11,0,0.0,1
L000270,20250411,2025-04-11,213,42,1,6,2025-04-11,2025-04-25,2025-04-25,14,0,0.0,1
L000271,20241029,2024-10-29,283,49,1,7,2024-10-29,2024-11-12,2024-11-12,14,0,0.0,1
L000272,20240923,2024-09-23,323,37,1,5,2024-09-23,2024-10-21,2024-10-21,28,0,0.0,1
L000273,20250505,2025-05-05,273,51,5,7,2025-05-05,2025-05-19,2025-05-19,14,0,0.0,1
L000274,20240915,2024-09-15,267,11,5,2,2024-09-15,2024-09-29,2024-09-29,14,0,0.0,1
L000275,20241227,2024-12-27,215,41,1,6,2024-12-27,2025-01-10,2025-01-12,16,4,1.2,1
L000276,20251231,2025-12-31,212,35,5,5,2025-12-31,2026-01-28,2026-01-28,28,0,0.0,1
L000277,20251224,2025-12-24,242,65,2,9,2025-12-24,2026-01-07,2026-01-16,23,9,2.7,1
L000278,20260105,2026-01-05,220,35,4,5,2026-01-05,2026-02-02,2026-02-07,33,9,2.7,1
L000279,20250410,2025-04-10,215,41,1,6,2025-04-10,2025-04-24,2025-05-08,28,15,4.5,1
L000280,20260413,2026-04-13,125,50,5,7,2026-04-13,2026-04-27,2026-04-27,14,0,0.0,1
L000281,20251031,2025-10-31,334,1,3,1,2025-10-31,2025-11-14,2025-11-15,15,1,0.3,1
L000282,20241209,2024-12-09,77,33,6,5,2024-12-09,2025-01-06,2025-01-05,27,0,0.0,1
L000283,20241217,2024-12-17,412,12,3,2,2024-12-17,2025-01-14,2025-01-12,26,1,0.3,1
L000284,20251218,2025-12-18,297,36,5,5,2025-12-18,2026-01-01,2026-01-01,14,0,0.0,1
L000285,20241231,2024-12-31,31,1,6,1,2024-12-31,2025-01-14,2025-01-14,14,0,0.0,1
L000286,20250907,2025-09-07,310,47,3,6,2025-09-07,2025-09-21,2025-10-02,25,11,3.3,1
L000287,20260528,2026-05-28,186,24,3,3,2026-05-28,2026-06-25,,3,0,0.0,1
L000288,20240904,2024-09-04,420,19,5,3,2024-09-04,2024-10-02,2024-10-02,28,0,0.0,1
L000289,20240913,2024-09-13,422,72,2,9,2024-09-13,2024-09-27,2024-09-27,14,0,0.0,1
L000290,20260528,2026-05-28,389,4,6,1,2026-05-28,2026-06-11,,3,0,0.0,1
L000291,20251026,2025-10-26,271,5,3,1,2025-10-26,2025-11-23,2025-11-23,28,0,0.0,1
L000292,20241209,2024-12-09,416,71,2,9,2024-12-09,2024-12-23,2024-12-19,10,0,0.0,1
L000293,20260417,2026-04-17,307,19,4,3,2026-04-17,2026-05-15,2026-05-15,28,0,0.0,1
L000294,20260403,2026-04-03,398,42,4,6,2026-04-03,2026-05-01,2026-04-27,24,0,0.0,1
L000295,20250925,2025-09-25,93,12,1,2,2025-09-25,2025-10-23,2025-11-06,42,14,4.2,1
L000296,20251120,2025-11-20,407,50,2,7,2025-11-20,2025-12-04,2025-12-04,14,0,0.0,1
L000297,20250228,2025-02-28,312,60,5,8,2025-02-28,2025-03-14,2025-03-14,14,0,0.0,1
L000298,20241008,2024-10-08,162,35,3,5,2024-10-08,2024-11-05,2024-11-02,25,0,0.0,1
L000299,20251101,2025-11-01,450,67,1,9,2025-11-01,2025-11-15,2025-11-12,11,0,0.0,1
L000300,20250320,2025-03-20,321,25,1,4,2025-03-20,2025-04-03,2025-04-03,14,0,0.0,1
L000301,20251207,2025-12-07,412,20,1,3,2025-12-07,2026-01-04,2025-12-31,24,0,0.0,1
L000302,20260226,2026-02-26,3,25,1,4,2026-02-26,2026-03-26,2026-03-25,27,0,0.0,1
L000303,20240913,2024-09-13,265,46,3,6,2024-09-13,2024-10-11,2024-10-07,24,0,0.0,1
L000304,20251103,2025-11-03,327,66,1,9,2025-11-03,2025-11-17,2025-11-16,13,0,0.0,1
L000305,20250123,2025-01-23,7,9,3,2,2025-01-23,2025-02-06,2025-02-06,14,0,0.0,1
L000306,20260330,2026-03-30,349,28,1,4,2026-03-30,2026-04-13,2026-04-13,14,0,0.0,1
L000307,20250210,2025-02-10,307,25,2,4,2025-02-10,2025-03-10,2025-03-10,28,0,0.0,1
L000308,20251116,2025-11-16,153,51,1,7,2025-11-16,2025-12-14,2025-12-14,28,0,0.0,1
L000309,20251006,2025-10-06,321,12,2,2,2025-10-06,2025-10-20,2025-10-20,14,0,0.0,1
L000310,20250523,2025-05-23,75,33,5,5,2025-05-23,2025-06-06,2025-06-06,14,0,0.0,1
L000311,20251212,2025-12-12,377,44,5,6,2025-12-12,2026-01-09,2026-01-05,24,0,0.0,1
L000312,20251231,2025-12-31,397,7,4,1,2025-12-31,2026-01-28,2026-01-28,28,1,0.3,1
L000313,20251015,2025-10-15,238,1,2,1,2025-10-15,2025-10-29,2025-10-29,14,0,0.0,1
L000314,20260112,2026-01-12,249,39,3,5,2026-01-12,2026-02-09,2026-02-27,46,20,6.0,1
L000315,20260526,2026-05-26,199,66,4,9,2026-05-26,2026-06-09,,5,0,0.0,1
L000316,20250602,2025-06-02,183,8,1,1,2025-06-02,2025-06-16,2025-07-07,35,21,6.3,1
L000317,20250911,2025-09-11,398,42,2,6,2025-09-11,2025-10-09,2025-10-09,28,0,0.0,1
L000318,20240910,2024-09-10,163,4,5,1,2024-09-10,2024-09-24,2024-09-24,14,0,0.0,1
L000319,20260125,2026-01-25,200,11,5,2,2026-01-25,2026-02-08,2026-02-08,14,0,0.0,1
L000320,20250915,2025-09-15,161,49,3,7,2025-09-15,2025-10-13,2025-10-11,26,0,0.0,1
L000321,20250528,2025-05-28,309,65,2,9,2025-05-28,2025-06-11,2025-06-11,14,0,0.0,1
L000322,20241114,2024-11-14,373,12,1,2,2024-11-14,2024-11-28,2024-11-28,14,0,0.0,1
L000323,20260412,2026-04-12,95,60,2,8,2026-04-12,2026-04-26,2026-05-05,23,9,2.7,1
L000324,20250523,2025-05-23,140,50,3,7,2025-05-23,2025-06-20,2025-06-20,28,0,0.0,1
L000325,20251215,2025-12-15,64,54,5,7,2025-12-15,2025-12-29,2026-01-19,35,21,6.3,1
L000326,20241219,2024-12-19,93,17,3,3,2024-12-19,2025-01-16,2025-01-16,28,0,0.0,1
L000327,20260518,2026-05-18,201,41,5,6,2026-05-18,2026-06-15,,13,0,0.0,1
L000328,20250102,2025-01-02,359,4,1,1,2025-01-02,2025-01-30,2025-01-29,27,0,0.0,1
L000329,20250110,2025-01-10,260,17,3,3,2025-01-10,2025-01-24,2025-01-24,14,0,0.0,1
L000330,20260317,2026-03-17,33,25,6,4,2026-03-17,2026-03-31,2026-03-31,14,0,0.0,1
L000331,20260430,2026-04-30,298,17,2,3,2026-04-30,2026-05-14,2026-05-14,14,0,0.0,1
L000332,20250115,2025-01-15,363,47,5,6,2025-01-15,2025-02-12,2025-02-11,27,0,0.0,1
L000333,20250623,2025-06-23,194,31,1,4,2025-06-23,2025-07-21,2025-07-21,28,0,0.0,1
L000334,20260102,2026-01-02,138,11,4,2,2026-01-02,2026-01-30,2026-01-30,28,0,0.0,1
L000335,20260402,2026-04-02,350,70,5,9,2026-04-02,2026-04-16,2026-04-16,14,0,0.0,1
L000336,20250516,2025-05-16,15,19,2,3,2025-05-16,2025-05-30,2025-06-20,35,21,6.3,1
L000337,20250912,2025-09-12,373,54,4,7,2025-09-12,2025-09-26,2025-09-23,11,0,0.0,1
L000338,20260106,2026-01-06,366,10,5,2,2026-01-06,2026-02-03,2026-02-03,28,0,0.0,1
L000339,20260102,2026-01-02,402,43,5,6,2026-01-02,2026-01-30,2026-01-30,28,0,0.0,1
L000340,20260120,2026-01-20,55,41,5,6,2026-01-20,2026-02-03,2026-02-13,24,12,3.6,1
L000341,20251016,2025-10-16,68,1,3,1,2025-10-16,2025-10-30,2025-10-29,13,0,0.0,1
L000342,20241126,2024-11-26,398,64,4,8,2024-11-26,2024-12-24,2024-12-24,28,0,0.0,1
L000343,20260423,2026-04-23,234,7,1,1,2026-04-23,2026-05-21,2026-05-21,28,0,0.0,1
L000344,20260323,2026-03-23,194,1,1,1,2026-03-23,2026-04-20,2026-04-20,28,0,0.0,1
L000345,20260126,2026-01-26,274,54,5,7,2026-01-26,2026-02-09,2026-02-09,14,0,0.0,1
L000346,20241121,2024-11-21,37,56,1,7,2024-11-21,2024-12-19,2024-12-17,26,0,0.0,1
L000347,20250113,2025-01-13,305,18,6,3,2025-01-13,2025-02-10,2025-02-10,28,0,0.0,1
L000348,20260107,2026-01-07,426,52,1,7,2026-01-07,2026-01-21,2026-01-28,21,9,2.7,1
L000349,20240918,2024-09-18,318,47,5,6,2024-09-18,2024-10-02,2024-09-30,12,2,0.6,1
L000350,20260524,2026-05-24,227,42,6,6,2026-05-24,2026-06-07,,7,0,0.0,1
L000351,20250516,2025-05-16,432,15,6,2,2025-05-16,2025-06-13,2025-06-09,24,0,0.0,1
L000352,20251229,2025-12-29,321,25,4,4,2025-12-29,2026-01-12,2026-01-27,29,19,5.7,1
L000353,20260410,2026-04-10,36,31,5,4,2026-04-10,2026-04-24,2026-04-24,14,0,0.0,1
L000354,20250523,2025-05-23,316,42,3,6,2025-05-23,2025-06-20,2025-06-22,30,2,0.6,1
L000355,20250413,2025-04-13,38,47,2,6,2025-04-13,2025-05-11,2025-05-07,24,0,0.0,1
L000356,20251114,2025-11-14,164,47,2,6,2025-11-14,2025-11-28,2025-11-26,12,0,0.0,1
L000357,20251023,2025-10-23,294,28,6,4,2025-10-23,2025-11-20,2025-11-20,28,0,0.0,1
L000358,20250529,2025-05-29,126,3,2,1,2025-05-29,2025-06-12,2025-06-29,31,17,5.1,1
L000359,20251107,2025-11-07,21,64,1,8,2025-11-07,2025-11-21,2025-11-21,14,0,0.0,1
L000360,20260508,2026-05-08,296,40,1,5,2026-05-08,2026-06-05,,23,0,0.0,1
L000361,20250621,2025-06-21,155,35,1,5,2025-06-21,2025-07-19,2025-07-25,34,6,1.8,1
L000362,20250109,2025-01-09,255,35,1,5,2025-01-09,2025-02-06,2025-02-06,28,0,0.0,1
L000363,20250516,2025-05-16,143,66,3,9,2025-05-16,2025-06-13,2025-06-11,26,0,0.0,1
L000364,20250523,2025-05-23,321,25,1,4,2025-05-23,2025-06-06,2025-06-03,11,0,0.0,1
L000365,20241211,2024-12-11,404,51,3,7,2024-12-11,2025-01-08,2025-01-08,28,0,0.0,1
L000366,20241226,2024-12-26,54,25,6,4,2024-12-26,2025-01-09,2025-01-20,25,11,3.3,1
L000367,20251215,2025-12-15,362,1,1,1,2025-12-15,2026-01-12,2026-01-10,26,0,0.0,1
L000368,20250501,2025-05-01,89,4,2,1,2025-05-01,2025-05-15,2025-05-15,14,0,0.0,1
L000369,20260515,2026-05-15,169,40,5,5,2026-05-15,2026-05-29,,16,0,0.0,1
L000370,20250130,2025-01-30,186,4,3,1,2025-01-30,2025-02-27,2025-02-27,28,0,0.0,1
L000371,20241120,2024-11-20,120,47,3,6,2024-11-20,2024-12-04,2024-12-02,12,0,0.0,1
L000372,20260109,2026-01-09,49,25,1,4,2026-01-09,2026-02-06,2026-02-06,28,0,0.0,1
L000373,20260405,2026-04-05,352,50,2,7,2026-04-05,2026-05-03,2026-05-11,36,8,2.4,1
L000374,20250305,2025-03-05,363,41,5,6,2025-03-05,2025-04-02,2025-04-02,28,0,0.0,1
L000375,20250111,2025-01-11,449,31,2,4,2025-01-11,2025-02-08,2025-02-08,28,0,0.0,1
L000376,20250105,2025-01-05,421,35,2,5,2025-01-05,2025-02-02,2025-01-29,24,0,0.0,1
L000377,20250916,2025-09-16,213,58,1,8,2025-09-16,2025-09-30,2025-09-30,14,0,0.0,1
L000378,20250622,2025-06-22,77,40,6,5,2025-06-22,2025-07-20,2025-07-20,28,0,0.0,1
L000379,20250214,2025-02-14,6,65,4,9,2025-02-14,2025-02-28,2025-02-28,14,0,0.0,1
L000380,20241004,2024-10-04,255,41,2,6,2024-10-04,2024-11-01,2024-11-01,28,0,0.0,1
L000381,20250714,2025-07-14,395,4,1,1,2025-07-14,2025-08-11,2025-08-11,28,0,0.0,1
L000382,20260517,2026-05-17,150,47,5,6,2026-05-17,2026-05-31,,14,0,0.0,1
L000383,20251202,2025-12-02,118,20,2,3,2025-12-02,2025-12-16,2025-12-13,11,0,0.0,1
L000384,20250827,2025-08-27,215,45,1,6,2025-08-27,2025-09-10,2025-09-10,14,0,0.0,1
L000385,20241202,2024-12-02,402,64,5,8,2024-12-02,2024-12-30,2024-12-29,27,2,0.6,1
L000386,20250208,2025-02-08,220,2,4,1,2025-02-08,2025-03-08,2025-03-08,28,0,0.0,1
L000387,20250320,2025-03-20,333,20,6,3,2025-03-20,2025-04-17,2025-05-04,45,17,5.1,1
L000388,20260114,2026-01-14,225,34,5,5,2026-01-14,2026-01-28,2026-01-26,12,1,0.3,1
L000389,20260401,2026-04-01,187,41,2,6,2026-04-01,2026-04-15,2026-04-14,13,0,0.0,1
L000390,20260422,2026-04-22,216,36,2,5,2026-04-22,2026-05-06,2026-05-06,14,0,0.0,1
L000391,20260526,2026-05-26,352,52,3,7,2026-05-26,2026-06-23,,5,0,0.0,1
L000392,20260525,2026-05-25,347,36,3,5,2026-05-25,2026-06-22,,6,0,0.0,1
L000393,20260514,2026-05-14,213,46,1,6,2026-05-14,2026-05-28,,17,0,0.0,1
L000394,20241024,2024-10-24,149,15,2,2,2024-10-24,2024-11-07,2024-11-03,10,0,0.0,1
L000395,20241214,2024-12-14,80,3,5,1,2024-12-14,2024-12-28,2024-12-28,14,0,0.0,1
L000396,20250330,2025-03-30,2,35,1,5,2025-03-30,2025-04-13,2025-04-13,14,0,0.0,1
L000397,20251006,2025-10-06,70,63,5,8,2025-10-06,2025-10-20,2025-10-20,14,0,0.0,1
L000398,20241118,2024-11-18,95,69,5,9,2024-11-18,2024-12-02,2024-12-02,14,0,0.0,1
L000399,20260306,2026-03-06,321,40,6,5,2026-03-06,2026-03-20,2026-03-20,14,0,0.0,1
L000400,20251118,2025-11-18,373,17,4,3,2025-11-18,2025-12-02,2025-12-02,14,0,0.0,1
L000401,20250929,2025-09-29,340,66,6,9,2025-09-29,2025-10-27,2025-10-27,28,0,0.0,1
L000402,20241227,2024-12-27,333,22,1,3,2024-12-27,2025-01-24,2025-02-09,44,16,4.8,1
L000403,20250210,2025-02-10,449,51,6,7,2025-02-10,2025-03-10,2025-03-07,25,0,0.0,1
L000404,20241225,2024-12-25,433,41,1,6,2024-12-25,2025-01-08,2025-01-16,22,12,3.6,1
L000405,20260311,2026-03-11,150,41,5,6,2026-03-11,2026-03-25,2026-03-22,11,0,0.0,1
L000406,20251026,2025-10-26,86,35,5,5,2025-10-26,2025-11-23,2025-11-20,25,0,0.0,1
L000407,20260104,2026-01-04,88,1,2,1,2026-01-04,2026-02-01,2026-02-08,35,8,2.4,1
L000408,20250321,2025-03-21,404,51,3,7,2025-03-21,2025-04-18,2025-04-15,25,0,0.0,1
L000409,20250514,2025-05-14,63,44,1,6,2025-05-14,2025-06-11,2025-06-11,28,0,0.0,1
L000410,20250527,2025-05-27,175,17,5,3,2025-05-27,2025-06-10,2025-06-10,14,0,0.0,1
L000411,20260113,2026-01-13,254,17,4,3,2026-01-13,2026-01-27,2026-01-27,14,0,0.0,1
L000412,20260116,2026-01-16,294,3,1,1,2026-01-16,2026-02-13,2026-02-27,42,14,4.2,1
L000413,20250113,2025-01-13,287,26,6,4,2025-01-13,2025-01-27,2025-01-29,16,2,0.6,1
L000414,20260511,2026-05-11,362,5,2,1,2026-05-11,2026-06-08,,20,0,0.0,1
L000415,20241206,2024-12-06,273,59,5,8,2024-12-06,2024-12-20,2024-12-20,14,0,0.0,1
L000416,20260417,2026-04-17,392,30,1,4,2026-04-17,2026-05-01,2026-05-01,14,0,0.0,1
L000417,20241121,2024-11-21,53,31,2,4,2024-11-21,2024-12-05,2024-12-22,31,17,5.1,1
L000418,20250220,2025-02-20,395,42,1,6,2025-02-20,2025-03-20,2025-03-16,24,0,0.0,1
L000419,20260306,2026-03-06,283,11,4,2,2026-03-06,2026-03-20,2026-03-20,14,0,0.0,1
L000420,20250102,2025-01-02,129,11,6,2,2025-01-02,2025-01-30,2025-02-06,35,7,2.1,1
L000421,20250530,2025-05-30,440,35,2,5,2025-05-30,2025-06-13,2025-06-30,31,17,5.1,1
L000422,20250613,2025-06-13,425,9,1,2,2025-06-13,2025-06-27,2025-06-27,14,0,0.0,1
L000423,20250201,2025-02-01,389,4,6,1,2025-02-01,2025-02-15,2025-02-11,10,0,0.0,1
L000424,20251225,2025-12-25,414,30,1,4,2025-12-25,2026-01-08,2026-01-08,14,0,0.0,1
L000425,20260311,2026-03-11,191,65,1,9,2026-03-11,2026-03-25,2026-03-22,11,0,0.0,1
L000426,20260331,2026-03-31,129,27,6,4,2026-03-31,2026-04-28,2026-04-28,28,0,0.0,1
L000427,20250501,2025-05-01,108,20,5,3,2025-05-01,2025-05-15,2025-05-15,14,0,0.0,1
L000428,20250922,2025-09-22,398,25,2,4,2025-09-22,2025-10-20,2025-10-20,28,0,0.0,1
L000429,20250204,2025-02-04,378,1,2,1,2025-02-04,2025-03-04,2025-03-01,25,0,0.0,1
L000430,20250131,2025-01-31,441,26,1,4,2025-01-31,2025-02-28,2025-02-28,28,0,0.0,1
L000431,20241225,2024-12-25,390,27,3,4,2024-12-25,2025-01-08,2025-01-08,14,0,0.0,1
L000432,20260511,2026-05-11,301,15,1,2,2026-05-11,2026-06-08,,20,0,0.0,1
L000433,20260410,2026-04-10,83,20,2,3,2026-04-10,2026-04-24,2026-04-24,14,0,0.0,1
L000434,20260119,2026-01-19,95,42,2,6,2026-01-19,2026-02-02,2026-02-02,14,0,0.0,1
L000435,20250913,2025-09-13,234,53,1,7,2025-09-13,2025-10-11,2025-10-09,26,0,0.0,1
L000436,20250812,2025-08-12,352,49,4,7,2025-08-12,2025-09-09,2025-09-09,28,0,0.0,1
L000437,20250922,2025-09-22,99,51,3,7,2025-09-22,2025-10-06,2025-10-04,12,0,0.0,1
L000438,20250925,2025-09-25,414,2,1,1,2025-09-25,2025-10-09,2025-10-09,14,0,0.0,1
L000439,20250609,2025-06-09,320,12,6,2,2025-06-09,2025-06-23,2025-06-26,17,3,0.9,1
L000440,20241211,2024-12-11,164,45,2,6,2024-12-11,2024-12-25,2024-12-25,14,0,0.0,1
L000441,20241209,2024-12-09,401,52,5,7,2024-12-09,2024-12-23,2024-12-23,14,0,0.0,1
L000442,20260514,2026-05-14,289,31,2,4,2026-05-14,2026-05-28,2026-05-28,14,0,0.0,1
L000443,20250716,2025-07-16,340,33,2,5,2025-07-16,2025-08-13,2025-08-13,28,0,0.0,1
L000444,20260514,2026-05-14,192,11,5,2,2026-05-14,2026-06-11,,17,0,0.0,1
L000445,20241226,2024-12-26,194,24,1,3,2024-12-26,2025-01-23,2025-02-03,39,11,3.3,1
L000446,20251007,2025-10-07,7,31,2,4,2025-10-07,2025-10-21,2025-10-17,10,0,0.0,1
L000447,20250114,2025-01-14,256,33,2,5,2025-01-14,2025-01-28,2025-01-28,14,0,0.0,1
L000448,20250209,2025-02-09,348,33,5,5,2025-02-09,2025-03-09,2025-03-09,28,0,0.0,1
L000449,20240923,2024-09-23,437,64,3,8,2024-09-23,2024-10-07,2024-10-07,14,0,0.0,1
L000450,20241205,2024-12-05,402,36,5,5,2024-12-05,2025-01-02,2025-01-02,28,0,0.0,1
L000451,20260502,2026-05-02,55,45,5,6,2026-05-02,2026-05-16,2026-05-12,10,0,0.0,1
L000452,20250415,2025-04-15,441,30,1,4,2025-04-15,2025-05-13,2025-05-13,28,0,0.0,1
L000453,20251114,2025-11-14,87,4,6,1,2025-11-14,2025-11-28,2025-11-28,14,0,0.0,1
L000454,20250620,2025-06-20,23,4,5,1,2025-06-20,2025-07-18,2025-07-18,28,0,0.0,1
L000455,20250526,2025-05-26,344,4,2,1,2025-05-26,2025-06-23,2025-06-21,26,0,0.0,1
L000456,20250923,2025-09-23,410,4,5,1,2025-09-23,2025-10-07,2025-10-05,12,0,0.0,1
L000457,20250106,2025-01-06,427,20,3,3,2025-01-06,2025-01-20,2025-01-20,14,0,0.0,1
L000458,20260527,2026-05-27,377,12,3,2,2026-05-27,2026-06-24,,4,0,0.0,1
L000459,20260211,2026-02-11,120,14,3,2,2026-02-11,2026-02-25,2026-03-09,26,12,3.6,1
L000460,20260106,2026-01-06,88,4,1,1,2026-01-06,2026-02-03,2026-02-01,26,0,0.0,1
L000461,20250623,2025-06-23,37,51,1,7,2025-06-23,2025-07-21,2025-07-20,27,0,0.0,1
L000462,20241221,2024-12-21,280,28,1,4,2024-12-21,2025-01-18,2025-01-31,41,13,3.9,1
L000463,20260504,2026-05-04,239,23,2,3,2026-05-04,2026-05-18,2026-05-16,12,0,0.0,1
L000464,20250502,2025-05-02,69,58,1,8,2025-05-02,2025-05-16,2025-05-16,14,0,0.0,1
L000465,20241008,2024-10-08,227,51,6,7,2024-10-08,2024-10-22,2024-10-22,14,0,0.0,1
L000466,20250502,2025-05-02,271,4,3,1,2025-05-02,2025-05-30,2025-05-27,25,0,0.0,1
L000467,20260123,2026-01-23,333,4,4,1,2026-01-23,2026-02-20,2026-02-20,28,0,0.0,1
L000468,20251120,2025-11-20,204,1,5,1,2025-11-20,2025-12-04,2025-12-04,14,0,0.0,1
L000469,20260109,2026-01-09,165,51,5,7,2026-01-09,2026-02-06,2026-02-20,42,17,5.1,1
L000470,20260123,2026-01-23,314,15,3,2,2026-01-23,2026-02-20,2026-02-16,24,0,0.0,1
L000471,20250115,2025-01-15,320,26,4,4,2025-01-15,2025-01-29,2025-02-18,34,20,6.0,1
L000472,20260505,2026-05-05,152,26,3,4,2026-05-05,2026-05-19,2026-05-19,14,0,0.0,1
L000473,20250610,2025-06-10,11,32,1,4,2025-06-10,2025-07-08,2025-07-08,28,0,0.0,1
L000474,20251127,2025-11-27,426,49,5,7,2025-11-27,2025-12-11,2025-12-14,17,3,0.9,1
L000475,20240903,2024-09-03,347,52,1,7,2024-09-03,2024-10-01,2024-09-28,25,0,0.0,1
L000476,20260528,2026-05-28,118,42,2,6,2026-05-28,2026-06-11,,3,0,0.0,1
L000477,20250307,2025-03-07,270,66,4,9,2025-03-07,2025-03-21,2025-04-03,27,13,3.9,1
L000478,20241017,2024-10-17,287,40,6,5,2024-10-17,2024-10-31,2024-10-31,14,0,0.0,1
L000479,20250617,2025-06-17,71,1,2,1,2025-06-17,2025-07-01,2025-07-18,31,17,5.1,1
L000480,20241210,2024-12-10,113,67,4,9,2024-12-10,2024-12-24,2025-01-02,23,9,2.7,1
L000481,20241220,2024-12-20,430,23,3,3,2024-12-20,2025-01-17,2025-01-28,39,11,3.3,1
L000482,20251125,2025-11-25,249,38,3,5,2025-11-25,2025-12-23,2025-12-22,27,0,0.0,1
L000483,20250522,2025-05-22,113,51,1,7,2025-05-22,2025-06-05,2025-06-15,24,13,3.9,1
L000484,20260504,2026-05-04,364,52,2,7,2026-05-04,2026-05-18,2026-05-14,10,0,0.0,1
L000485,20250413,2025-04-13,233,17,6,3,2025-04-13,2025-04-27,2025-05-09,26,12,3.6,1
L000486,20251231,2025-12-31,303,35,1,5,2025-12-31,2026-01-28,2026-02-11,42,18,5.4,1
L000487,20250618,2025-06-18,160,58,4,8,2025-06-18,2025-07-16,2025-07-16,28,0,0.0,1
L000488,20251205,2025-12-05,37,1,1,1,2025-12-05,2026-01-02,2026-01-01,27,0,0.0,1
L000489,20251106,2025-11-06,95,46,2,6,2025-11-06,2025-11-20,2025-11-20,14,0,0.0,1
L000490,20250626,2025-06-26,438,59,5,8,2025-06-26,2025-07-10,2025-07-10,14,0,0.0,1
L000491,20260514,2026-05-14,296,36,4,5,2026-05-14,2026-06-11,,17,0,0.0,1
L000492,20250502,2025-05-02,380,10,2,2,2025-05-02,2025-05-30,2025-05-30,28,0,0.0,1
L000493,20250101,2025-01-01,12,35,1,5,2025-01-01,2025-01-29,2025-01-29,28,0,0.0,1
L000494,20251212,2025-12-12,351,66,2,9,2025-12-12,2025-12-26,2025-12-26,14,0,0.0,1
L000495,20260306,2026-03-06,238,26,3,4,2026-03-06,2026-03-20,2026-03-17,11,0,0.0,1
L000496,20241001,2024-10-01,314,17,3,3,2024-10-01,2024-10-29,2024-10-28,27,0,0.0,1
L000497,20250613,2025-06-13,186,70,3,9,2025-06-13,2025-07-11,2025-07-30,47,21,6.3,1
L000498,20260414,2026-04-14,296,64,1,8,2026-04-14,2026-05-12,2026-05-12,28,0,0.0,1
L000499,20260108,2026-01-08,20,25,5,4,2026-01-08,2026-01-22,2026-01-22,14,0,0.0,1
L000500,20260528,2026-05-28,28,67,5,9,2026-05-28,2026-06-11,,3,0,0.0,1
L000501,20250922,2025-09-22,365,4,2,1,2025-09-22,2025-10-06,2025-10-06,14,0,0.0,1
L000502,20251205,2025-12-05,71,41,3,6,2025-12-05,2025-12-19,2025-12-19,14,0,0.0,1
L000503,20250328,2025-03-28,7,66,3,9,2025-03-28,2025-04-11,2025-04-11,14,0,0.0,1
L000504,20260513,2026-05-13,414,3,1,1,2026-05-13,2026-05-27,2026-05-27,14,0,0.0,1
L000505,20250512,2025-05-12,147,3,1,1,2025-05-12,2025-05-26,2025-06-14,33,19,5.7,1
L000506,20260105,2026-01-05,280,26,2,4,2026-01-05,2026-02-02,2026-02-20,46,18,5.4,1
L000507,20250527,2025-05-27,385,4,3,1,2025-05-27,2025-06-10,2025-06-10,14,0,0.0,1
L000508,20251011,2025-10-11,344,42,2,6,2025-10-11,2025-11-08,2025-11-12,32,4,1.2,1
L000509,20251229,2025-12-29,28,60,5,8,2025-12-29,2026-01-12,2026-01-10,12,0,0.0,1
L000510,20250908,2025-09-08,267,22,6,3,2025-09-08,2025-09-22,2025-09-21,13,0,0.0,1
L000511,20260427,2026-04-27,260,9,1,2,2026-04-27,2026-05-11,2026-05-11,14,0,0.0,1
L000512,20250602,2025-06-02,183,26,5,4,2025-06-02,2025-06-16,2025-06-27,25,15,4.5,1
L000513,20251201,2025-12-01,347,33,2,5,2025-12-01,2025-12-29,2025-12-26,25,0,0.0,1
L000514,20250502,2025-05-02,434,26,5,4,2025-05-02,2025-05-16,2025-05-16,14,0,0.0,1
L000515,20250528,2025-05-28,86,24,5,3,2025-05-28,2025-06-25,2025-06-25,28,0,0.0,1
L000516,20250610,2025-06-10,86,63,5,8,2025-06-10,2025-07-08,2025-07-07,27,0,0.0,1
L000517,20241209,2024-12-09,340,69,2,9,2024-12-09,2025-01-06,2025-01-05,27,0,0.0,1
L000518,20241112,2024-11-12,222,26,2,4,2024-11-12,2024-12-10,2024-12-07,25,0,0.0,1
