reservation_id,date_id,event_date,user_id,book_id,branch_id,category_id,reservation_status,wait_days,quantity
R000429,20241229,2024-12-29,147,27,4,4,fulfilled,6,1
R000430,20241213,2024-12-13,359,47,6,6,fulfilled,0,1
R000431,20251215,2025-12-15,324,38,4,5,fulfilled,10,1
R000432,20250425,2025-04-25,138,49,1,7,fulfilled,8,1
R000433,20240928,2024-09-28,100,11,1,2,fulfilled,8,1
R000434,20251031,2025-10-31,165,40,1,5,fulfilled,10,1
R000435,20250517,2025-05-17,110,8,5,1,fulfilled,7,1
R000436,20250108,2025-01-08,441,27,1,4,cancelled,9,1
R000437,20260420,2026-04-20,79,25,2,4,fulfilled,7,1
R000438,20251216,2025-12-16,244,54,6,7,fulfilled,0,1
R000439,20260519,2026-05-19,264,10,3,2,fulfilled,0,1
R000440,20260522,2026-05-22,342,3,5,1,pending,8,1
R000441,20240927,2024-09-27,223,8,6,1,fulfilled,0,1
R000442,20260414,2026-04-14,234,27,1,4,fulfilled,3,1
R000443,20251005,2025-10-05,402,57,5,8,fulfilled,0,1
R000444,20250419,2025-04-19,265,42,1,6,fulfilled,5,1
R000445,20260522,2026-05-22,234,20,1,3,fulfilled,10,1
R000446,20260529,2026-05-29,415,35,1,5,cancelled,6,1
R000447,20250926,2025-09-26,352,67,4,9,fulfilled,0,1
R000448,20250501,2025-05-01,70,31,1,4,fulfilled,10,1
R000449,20250405,2025-04-05,28,25,5,4,pending,4,1
R000450,20250927,2025-09-27,348,15,4,2,fulfilled,7,1
R000451,20251023,2025-10-23,215,47,5,6,pending,5,1
R000452,20250614,2025-06-14,366,11,5,2,pending,8,1
R000453,20251001,2025-10-01,398,41,2,6,fulfilled,10,1
R000454,20250502,2025-05-02,335,11,2,2,pending,3,1
R000455,20260306,2026-03-06,286,50,5,7,fulfilled,0,1
R000456,20251008,2025-10-08,429,68,6,9,fulfilled,0,1
R000457,20250512,2025-05-12,286,5,5,1,pending,5,1
R000458,20260309,2026-03-09,441,50,1,7,fulfilled,0,1
R000459,20260109,2026-01-09,412,18,1,3,cancelled,11,1
R000460,20260101,2026-01-01,225,36,2,5,fulfilled,1,1
R000461,20241028,2024-10-28,55,25,3,4,fulfilled,0,1
R000462,20250303,2025-03-03,203,51,1,7,pending,6,1
R000463,20250612,2025-06-12,333,3,1,1,pending,24,1
R000464,20241203,2024-12-03,170,11,1,2,cancelled,18,1
R000465,20240922,2024-09-22,241,24,2,3,fulfilled,0,1
R000466,20250217,2025-02-17,221,9,4,2,cancelled,23,1
R000467,20250617,2025-06-17,1,19,5,3,pending,36,1
R000468,20250513,2025-05-13,302,45,5,6,pending,7,1
R000469,20260319,2026-03-19,186,49,3,7,fulfilled,0,1
R000470,20260117,2026-01-17,412,9,1,2,fulfilled,17,1
R000471,20260124,2026-01-24,70,25,1,4,fulfilled,7,1
R000472,20241225,2024-12-25,338,51,5,7,fulfilled,10,1
R000473,20260320,2026-03-20,273,23,5,3,fulfilled,9,1
R000474,20260523,2026-05-23,381,69,4,9,fulfilled,8,1
R000475,20250531,2025-05-31,193,1,2,1,pending,7,1
R000476,20250912,2025-09-12,86,36,5,5,fulfilled,2,1
R000477,20250605,2025-06-05,136,72,1,9,fulfilled,11,1
R000478,20250115,2025-01-15,256,48,2,6,cancelled,5,1
R000479,20250111,2025-01-11,227,47,6,6,fulfilled,0,1
R000480,20250421,2025-04-21,38,3,2,1,fulfilled,7,1
R000481,20250508,2025-05-08,241,62,2,8,pending,4,1
R000482,20241118,2024-11-18,133,35,6,5,fulfilled,0,1
R000483,20241202,2024-12-02,286,3,5,1,pending,23,1
R000484,20251120,2025-11-20,307,17,2,3,cancelled,4,1
R000485,20251120,2025-11-20,89,4,2,1,pending,6,1
R000486,20241231,2024-12-31,218,42,1,6,pending,7,1
R000487,20250203,2025-02-03,16,11,2,2,cancelled,10,1
R000488,20250919,2025-09-19,362,11,5,2,pending,10,1
R000489,20251209,2025-12-09,71,11,3,2,fulfilled,6,1
R000490,20260512,2026-05-12,237,72,6,9,fulfilled,0,1
R000491,20260430,2026-04-30,302,70,5,9,fulfilled,0,1
R000492,20250401,2025-04-01,254,1,4,1,fulfilled,2,1
R000493,20250319,2025-03-19,402,29,2,4,fulfilled,0,1
R000494,20250517,2025-05-17,342,4,5,1,fulfilled,23,1
R000495,20260403,2026-04-03,19,68,1,9,fulfilled,0,1
R000496,20250113,2025-01-13,274,10,5,2,fulfilled,15,1
R000497,20260112,2026-01-12,173,51,3,7,fulfilled,0,1
R000498,20250317,2025-03-17,191,70,3,9,fulfilled,0,1
R000499,20250916,2025-09-16,140,39,3,5,fulfilled,0,1
R000500,20250618,2025-06-18,294,2,4,1,fulfilled,16,1
R000501,20260103,2026-01-03,398,46,2,6,fulfilled,3,1
R000502,20251211,2025-12-11,279,6,4,1,fulfilled,2,1
R000503,20250919,2025-09-19,117,54,1,7,fulfilled,0,1
R000504,20251027,2025-10-27,29,30,1,4,fulfilled,9,1
R000505,20251120,2025-11-20,133,67,6,9,fulfilled,0,1
R000506,20260217,2026-02-17,317,63,4,8,fulfilled,0,1
R000507,20250317,2025-03-17,397,59,5,8,fulfilled,0,1
R000508,20250610,2025-06-10,417,25,5,4,cancelled,17,1
R000509,20251124,2025-11-24,415,40,1,5,pending,14,1
R000510,20260521,2026-05-21,426,51,5,7,pending,4,1
R000511,20260115,2026-01-15,298,9,2,2,cancelled,26,1
R000512,20260119,2026-01-19,70,37,6,5,fulfilled,0,1
R000513,20241224,2024-12-24,87,19,6,3,fulfilled,10,1
R000514,20251224,2025-12-24,274,54,5,7,pending,4,1
R000515,20241118,2024-11-18,58,56,1,7,fulfilled,0,1
R000516,20241004,2024-10-04,304,71,6,9,fulfilled,0,1
R000517,20250612,2025-06-12,321,11,1,2,fulfilled,5,1
R000518,20260118,2026-01-18,77,35,1,5,fulfilled,4,1
R000519,20260113,2026-01-13,348,44,5,6,fulfilled,17,1
R000520,20250110,2025-01-10,215,41,1,6,pending,4,1
R000521,20250124,2025-01-24,39,51,3,7,pending,7,1
R000522,20260302,2026-03-02,167,33,2,5,fulfilled,0,1
R000523,20251226,2025-12-26,438,11,1,2,pending,12,1
R000524,20251225,2025-12-25,397,25,6,4,fulfilled,0,1
R000525,20241228,2024-12-28,367,66,1,9,fulfilled,6,1
R000526,20260503,2026-05-03,373,12,4,2,cancelled,15,1
R000527,20260411,2026-04-11,240,36,2,5,fulfilled,0,1
R000528,20250502,2025-05-02,256,69,2,9,fulfilled,0,1
R000529,20251212,2025-12-12,406,47,4,6,fulfilled,11,1
R000530,20260330,2026-03-30,38,64,5,8,fulfilled,4,1
R000531,20260114,2026-01-14,187,3,2,1,pending,3,1
R000532,20250916,2025-09-16,34,25,1,4,cancelled,15,1
R000533,20241225,2024-12-25,170,4,1,1,fulfilled,10,1
R000534,20250115,2025-01-15,126,42,2,6,fulfilled,10,1
R000535,20250219,2025-02-19,260,11,1,2,fulfilled,6,1
R000536,20250101,2025-01-01,324,36,2,5,pending,14,1
R000537,20251222,2025-12-22,252,27,2,4,cancelled,7,1
R000538,20250114,2025-01-14,373,1,4,1,cancelled,23,1
R000539,20250103,2025-01-03,129,2,6,1,fulfilled,0,1
R000540,20250514,2025-05-14,381,33,1,5,pending,8,1
R000541,20241014,2024-10-14,349,9,2,2,fulfilled,5,1
R000542,20260120,2026-01-20,3,4,1,1,fulfilled,22,1
R000543,20260125,2026-01-25,389,31,3,4,fulfilled,0,1
R000544,20251208,2025-12-08,399,4,3,1,fulfilled,5,1
R000545,20240904,2024-09-04,202,19,4,3,fulfilled,15,1
R000546,20241227,2024-12-27,187,42,2,6,cancelled,7,1
R000547,20260518,2026-05-18,246,35,1,5,fulfilled,2,1
R000548,20251112,2025-11-12,138,25,3,4,fulfilled,0,1
R000549,20250523,2025-05-23,340,58,2,8,fulfilled,1,1
R000550,20251206,2025-12-06,265,48,1,6,pending,2,1
R000551,20241018,2024-10-18,53,12,2,2,pending,1,1
R000552,20251203,2025-12-03,395,39,1,5,fulfilled,6,1
R000553,20260526,2026-05-26,164,41,4,6,fulfilled,1,1
R000554,20241227,2024-12-27,138,25,4,4,pending,7,1
R000555,20250530,2025-05-30,355,9,4,2,fulfilled,12,1
R000556,20250418,2025-04-18,244,8,1,1,fulfilled,0,1
R000557,20250115,2025-01-15,422,68,1,9,fulfilled,6,1
R000558,20250914,2025-09-14,136,66,1,9,fulfilled,0,1
R000559,20260515,2026-05-15,289,7,1,1,fulfilled,3,1
R000560,20250913,2025-09-13,19,58,2,8,fulfilled,0,1
R000561,20240917,2024-09-17,442,35,5,5,pending,7,1
R000562,20260120,2026-01-20,5,70,4,9,fulfilled,1,1
R000563,20260104,2026-01-04,153,31,2,4,fulfilled,11,1
R000564,20260106,2026-01-06,11,46,5,6,fulfilled,8,1
R000565,20260520,2026-05-20,153,12,6,2,fulfilled,0,1
R000566,20260330,2026-03-30,426,50,5,7,fulfilled,0,1
R000567,20250813,2025-08-13,187,17,5,3,fulfilled,20,1
R000568,20250717,2025-07-17,223,2,6,1,fulfilled,0,1
R000569,20241014,2024-10-14,404,12,3,2,pending,0,1
R000570,20251128,2025-11-28,9,44,6,6,fulfilled,0,1
R000571,20250513,2025-05-13,414,3,6,1,fulfilled,0,1
R000572,20260106,2026-01-06,441,51,6,7,fulfilled,0,1
R000573,20251023,2025-10-23,218,37,3,5,fulfilled,0,1
R000574,20250611,2025-06-11,112,42,3,6,fulfilled,0,1
R000575,20251022,2025-10-22,321,9,1,2,pending,13,1
R000576,20250310,2025-03-10,357,1,6,1,fulfilled,0,1
R000577,20250528,2025-05-28,204,22,5,3,fulfilled,3,1
R000578,20250404,2025-04-04,373,4,4,1,pending,2,1
R000579,20260216,2026-02-16,136,52,1,7,fulfilled,14,1
R000580,20241210,2024-12-10,28,60,1,8,fulfilled,4,1
R000581,20251209,2025-12-09,304,9,6,2,fulfilled,6,1
R000582,20241210,2024-12-10,254,51,4,7,cancelled,5,1
R000583,20250611,2025-06-11,23,15,1,2,fulfilled,4,1
R000584,20250301,2025-03-01,126,41,2,6,pending,6,1
R000585,20260504,2026-05-04,280,13,1,2,fulfilled,4,1
R000586,20251029,2025-10-29,307,35,2,5,pending,5,1
R000587,20251020,2025-10-20,318,42,3,6,fulfilled,0,1
R000588,20251223,2025-12-23,201,42,5,6,cancelled,1,1
R000589,20251121,2025-11-21,342,17,5,3,fulfilled,6,1
R000590,20241104,2024-11-04,321,23,1,3,fulfilled,1,1
R000591,20251103,2025-11-03,80,49,1,7,cancelled,2,1
R000592,20260128,2026-01-28,280,4,1,1,fulfilled,12,1
R000593,20260513,2026-05-13,110,20,4,3,fulfilled,15,1
R000594,20241212,2024-12-12,317,25,2,4,fulfilled,1,1
R000595,20241127,2024-11-27,296,19,5,3,pending,10,1
R000596,20260307,2026-03-07,418,47,4,6,fulfilled,0,1
R000597,20241231,2024-12-31,113,64,1,8,fulfilled,4,1
R000598,20241016,2024-10-16,213,43,5,6,fulfilled,0,1
R000599,20251119,2025-11-19,64,11,5,2,cancelled,45,1
R000600,20250427,2025-04-27,164,41,3,6,fulfilled,0,1
R000601,20260506,2026-05-06,321,2,5,1,fulfilled,20,1
R000602,20240916,2024-09-16,110,20,4,3,pending,16,1
R000603,20250623,2025-06-23,380,19,6,3,fulfilled,0,1
R000604,20241121,2024-11-21,216,23,2,3,fulfilled,0,1
R000605,20260108,2026-01-08,186,49,3,7,fulfilled,0,1
R000606,20260527,2026-05-27,363,26,5,4,fulfilled,2,1
R000607,20260107,2026-01-07,372,19,1,3,pending,2,1
R000608,20250211,2025-02-11,58,49,4,7,pending,2,1
R000609,20241011,2024-10-11,446,42,2,6,fulfilled,12,1
R000610,20240925,2024-09-25,362,12,1,2,pending,1,1
R000611,20251219,2025-12-19,189,4,2,1,pending,1,1
R000612,20251201,2025-12-01,32,21,4,3,fulfilled,0,1
R000613,20251211,2025-12-11,125,1,5,1,pending,7,1
R000614,20260424,2026-04-24,81,3,4,1,fulfilled,2,1
R000615,20241205,2024-12-05,23,17,6,3,fulfilled,3,1
R000616,20260204,2026-02-04,186,39,3,5,fulfilled,0,1
R000617,20251210,2025-12-10,88,16,2,2,fulfilled,0,1
R000618,20250617,2025-06-17,258,11,1,2,cancelled,7,1
R000619,20241021,2024-10-21,324,5,2,1,fulfilled,0,1
R000620,20250604,2025-06-04,160,70,4,9,fulfilled,3,1
R000621,20250124,2025-01-24,115,42,1,6,cancelled,7,1
R000622,20260205,2026-02-05,265,28,3,4,fulfilled,0,1
R000623,20251216,2025-12-16,437,20,3,3,fulfilled,0,1
R000624,20250612,2025-06-12,333,19,1,3,cancelled,7,1
R000625,20260106,2026-01-06,220,40,4,5,fulfilled,11,1
R000626,20250514,2025-05-14,133,26,6,4,fulfilled,0,1
R000627,20250915,2025-09-15,201,67,5,9,fulfilled,0,1
R000628,20241218,2024-12-18,61,11,1,2,cancelled,13,1
R000629,20250925,2025-09-25,282,51,5,7,fulfilled,5,1
R000630,20260514,2026-05-14,138,31,4,4,fulfilled,3,1
R000631,20260501,2026-05-01,88,26,2,4,fulfilled,3,1
R000632,20250620,2025-06-20,351,41,2,6,fulfilled,7,1
R000633,20250707,2025-07-07,196,17,2,3,fulfilled,14,1
R000634,20250131,2025-01-31,353,7,3,1,fulfilled,0,1
R000635,20260216,2026-02-16,140,40,3,5,fulfilled,0,1
R000636,20241112,2024-11-12,254,68,4,9,fulfilled,0,1
R000637,20260529,2026-05-29,33,2,4,1,pending,13,1
R000638,20251208,2025-12-08,260,11,4,2,cancelled,20,1
R000639,20250506,2025-05-06,294,70,1,9,pending,2,1
R000640,20251201,2025-12-01,414,18,3,3,fulfilled,0,1
R000641,20260404,2026-04-04,433,44,1,6,fulfilled,0,1
R000642,20260115,2026-01-15,206,51,4,7,fulfilled,7,1
R000643,20241225,2024-12-25,32,10,4,2,pending,5,1
R000644,20250905,2025-09-05,286,17,5,3,pending,5,1
R000645,20250927,2025-09-27,333,66,1,9,fulfilled,0,1
R000646,20250909,2025-09-09,110,19,4,3,cancelled,3,1
R000647,20241030,2024-10-30,138,22,4,3,fulfilled,0,1
R000648,20241026,2024-10-26,363,30,6,4,fulfilled,0,1
R000649,20260324,2026-03-24,225,52,2,7,fulfilled,0,1
R000650,20241226,2024-12-26,164,41,1,6,fulfilled,9,1
R000651,20250116,2025-01-16,389,60,6,8,fulfilled,0,1
R000652,20250518,2025-05-18,95,42,2,6,fulfilled,4,1
R000653,20260211,2026-02-11,23,17,6,3,fulfilled,0,1
R000654,20250418,2025-04-18,126,3,2,1,fulfilled,12,1
R000655,20250123,2025-01-23,353,52,5,7,fulfilled,2,1
R000656,20260529,2026-05-29,314,15,5,2,fulfilled,5,1
R000657,20260401,2026-04-01,26,69,4,9,fulfilled,0,1
R000658,20240908,2024-09-08,95,42,2,6,fulfilled,4,1
R000659,20250914,2025-09-14,83,1,2,1,fulfilled,2,1
R000660,20250926,2025-09-26,162,4,3,1,fulfilled,0,1
R000661,20250625,2025-06-25,100,4,4,1,pending,5,1
R000662,20250416,2025-04-16,319,35,5,5,fulfilled,8,1
R000663,20251225,2025-12-25,385,30,1,4,fulfilled,10,1
R000664,20250516,2025-05-16,398,46,3,6,fulfilled,0,1
R000665,20260115,2026-01-15,234,4,6,1,fulfilled,7,1
R000666,20241004,2024-10-04,77,40,2,5,fulfilled,3,1
R000667,20250217,2025-02-17,31,3,6,1,fulfilled,0,1
R000668,20250423,2025-04-23,195,46,4,6,fulfilled,0,1
R000669,20240918,2024-09-18,242,67,1,9,fulfilled,0,1
R000670,20250124,2025-01-24,86,33,5,5,fulfilled,3,1
R000671,20251212,2025-12-12,12,35,1,5,fulfilled,38,1
R000672,20241231,2024-12-31,63,41,1,6,fulfilled,26,1
R000673,20260108,2026-01-08,340,25,2,4,cancelled,1,1
R000674,20260525,2026-05-25,114,1,2,1,fulfilled,7,1
R000675,20250904,2025-09-04,371,7,1,1,fulfilled,0,1
R000676,20250103,2025-01-03,415,35,1,5,cancelled,3,1
R000677,20251030,2025-10-30,169,3,1,1,fulfilled,6,1
R000678,20250501,2025-05-01,306,35,1,5,cancelled,12,1
R000679,20240922,2024-09-22,156,42,1,6,fulfilled,2,1
R000680,20250905,2025-09-05,333,20,1,3,fulfilled,2,1
R000681,20251117,2025-11-17,125,56,5,7,fulfilled,5,1
R000682,20241116,2024-11-16,201,42,5,6,pending,5,1
R000683,20250522,2025-05-22,396,40,6,5,fulfilled,0,1
R000684,20251014,2025-10-14,299,17,5,3,cancelled,0,1
R000685,20250425,2025-04-25,49,11,1,2,fulfilled,19,1
R000686,20260106,2026-01-06,50,5,3,1,cancelled,2,1
R000687,20240914,2024-09-14,445,51,2,7,pending,4,1
R000688,20250628,2025-06-28,187,26,2,4,fulfilled,0,1
R000689,20260513,2026-05-13,118,50,2,7,fulfilled,1,1
R000690,20260224,2026-02-24,223,44,6,6,fulfilled,0,1
R000691,20260224,2026-02-24,187,25,2,4,fulfilled,1,1
R000692,20241210,2024-12-10,310,41,6,6,fulfilled,0,1
R000693,20241210,2024-12-10,248,4,2,1,cancelled,6,1
R000694,20251228,2025-12-28,301,40,5,5,fulfilled,11,1
R000695,20260109,2026-01-09,395,36,1,5,cancelled,8,1
R000696,20250115,2025-01-15,232,51,1,7,fulfilled,2,1
R000697,20250310,2025-03-10,324,33,5,5,fulfilled,11,1
R000698,20260115,2026-01-15,234,3,2,1,pending,9,1
R000699,20250516,2025-05-16,383,31,5,4,fulfilled,10,1
R000700,20251219,2025-12-19,215,31,1,4,fulfilled,5,1
R000701,20250617,2025-06-17,155,33,1,5,fulfilled,4,1
R000702,20260506,2026-05-06,417,25,5,4,fulfilled,11,1
R000703,20260112,2026-01-12,248,35,2,5,cancelled,12,1
R000704,20251128,2025-11-28,330,69,2,9,fulfilled,0,1
R000705,20240913,2024-09-13,316,18,3,3,fulfilled,0,1
R000706,20260506,2026-05-06,321,35,1,5,fulfilled,5,1
R000707,20251015,2025-10-15,61,63,1,8,fulfilled,0,1
R000708,20241223,2024-12-23,196,23,2,3,fulfilled,11,1
R000709,20251113,2025-11-13,426,36,5,5,fulfilled,6,1
R000710,20260105,2026-01-05,246,1,4,1,cancelled,33,1
R000711,20260512,2026-05-12,71,51,3,7,fulfilled,0,1
R000712,20250405,2025-04-05,159,23,5,3,fulfilled,9,1
R000713,20250506,2025-05-06,58,27,1,4,fulfilled,2,1
R000714,20260107,2026-01-07,204,4,1,1,cancelled,3,1
R000715,20260511,2026-05-11,87,31,6,4,fulfilled,0,1
R000716,20260522,2026-05-22,379,38,1,5,fulfilled,2,1
R000717,20251002,2025-10-02,212,58,5,8,fulfilled,0,1
R000718,20250313,2025-03-13,399,18,3,3,fulfilled,0,1
R000719,20250107,2025-01-07,313,71,4,9,fulfilled,0,1
R000720,20240906,2024-09-06,248,69,6,9,fulfilled,0,1
R000721,20260325,2026-03-25,62,51,1,7,fulfilled,8,1
R000722,20260518,2026-05-18,118,25,2,4,fulfilled,6,1
R000723,20260112,2026-01-12,239,1,3,1,fulfilled,10,1
R000724,20260120,2026-01-20,172,41,1,6,fulfilled,9,1
R000725,20251123,2025-11-23,365,18,5,3,fulfilled,18,1
R000726,20260409,2026-04-09,290,29,2,4,fulfilled,0,1
R000727,20250501,2025-05-01,172,44,1,6,fulfilled,4,1
R000728,20250911,2025-09-11,233,63,6,8,fulfilled,0,1
R000729,20241207,2024-12-07,187,9,2,2,fulfilled,4,1
R000730,20260110,2026-01-10,258,4,3,1,fulfilled,5,1
R000731,20260413,2026-04-13,50,22,4,3,fulfilled,0,1
R000732,20241028,2024-10-28,236,71,1,9,fulfilled,0,1
R000733,20250130,2025-01-30,167,2,2,1,fulfilled,7,1
R000734,20260105,2026-01-05,364,48,2,6,fulfilled,0,1
R000735,20241222,2024-12-22,180,3,2,1,fulfilled,8,1
R000736,20250416,2025-04-16,344,3,2,1,fulfilled,1,1
R000737,20240927,2024-09-27,50,26,3,4,fulfilled,0,1
R000738,20250516,2025-05-16,418,42,6,6,fulfilled,0,1
R000739,20260519,2026-05-19,223,4,6,1,fulfilled,3,1
R000740,20250604,2025-06-04,197,23,5,3,cancelled,3,1
R000741,20250528,2025-05-28,276,35,3,5,fulfilled,0,1
R000742,20260522,2026-05-22,193,26,4,4,fulfilled,10,1
R000743,20251118,2025-11-18,156,41,5,6,cancelled,16,1
R000744,20241112,2024-11-12,34,35,2,5,fulfilled,5,1
R000745,20260513,2026-05-13,213,43,1,6,fulfilled,10,1
R000746,20251210,2025-12-10,165,35,1,5,cancelled,2,1
R000747,20251212,2025-12-12,348,55,5,7,fulfilled,5,1
R000748,20251231,2025-12-31,56,41,5,6,cancelled,31,1
R000749,20250317,2025-03-17,26,23,6,3,fulfilled,0,1
R000750,20260526,2026-05-26,225,63,2,8,fulfilled,3,1
R000751,20260122,2026-01-22,300,11,1,2,pending,26,1
R000752,20241222,2024-12-22,183,64,1,8,cancelled,8,1
R000753,20250909,2025-09-09,402,43,1,6,fulfilled,0,1
R000754,20241011,2024-10-11,171,56,1,7,fulfilled,0,1
R000755,20240906,2024-09-06,193,17,2,3,fulfilled,14,1
R000756,20251210,2025-12-10,186,40,3,5,fulfilled,0,1
R000757,20250404,2025-04-04,155,41,2,6,pending,2,1
R000758,20250509,2025-05-09,325,33,1,5,fulfilled,3,1
R000759,20260115,2026-01-15,429,68,5,9,fulfilled,3,1
R000760,20250527,2025-05-27,381,39,2,5,fulfilled,0,1
R000761,20251225,2025-12-25,217,11,1,2,fulfilled,24,1
R000762,20251230,2025-12-30,164,46,2,6,fulfilled,2,1
R000763,20251225,2025-12-25,377,12,5,2,pending,17,1
R000764,20250528,2025-05-28,322,66,4,9,fulfilled,5,1
R000765,20250702,2025-07-02,306,35,5,5,fulfilled,4,1
R000766,20250602,2025-06-02,421,11,2,2,fulfilled,6,1
R000767,20250318,2025-03-18,114,61,2,8,fulfilled,0,1
R000768,20240910,2024-09-10,298,51,4,7,fulfilled,9,1
R000769,20241115,2024-11-15,275,64,3,8,fulfilled,0,1
R000770,20241014,2024-10-14,414,19,3,3,fulfilled,0,1
R000771,20250322,2025-03-22,113,71,3,9,fulfilled,0,1
R000772,20250927,2025-09-27,224,39,2,5,fulfilled,0,1
R000773,20251128,2025-11-28,3,29,1,4,cancelled,6,1
R000774,20250121,2025-01-21,34,41,2,6,pending,5,1
R000775,20250404,2025-04-04,95,46,2,6,fulfilled,0,1
R000776,20260512,2026-05-12,441,11,3,2,fulfilled,8,1
R000777,20250619,2025-06-19,203,63,1,8,pending,9,1
R000778,20250611,2025-06-11,133,36,3,5,fulfilled,0,1
R000779,20251216,2025-12-16,258,19,1,3,pending,10,1
R000780,20260112,2026-01-12,366,11,5,2,pending,30,1
R000781,20250421,2025-04-21,88,4,2,1,fulfilled,19,1
R000782,20250608,2025-06-08,300,21,4,3,fulfilled,7,1
R000783,20250304,2025-03-04,232,51,1,7,pending,4,1
R000784,20251125,2025-11-25,333,1,1,1,cancelled,8,1
R000785,20260515,2026-05-15,193,11,2,2,fulfilled,22,1
R000786,20250113,2025-01-13,164,42,4,6,fulfilled,6,1
R000787,20260525,2026-05-25,334,18,3,3,pending,4,1
R000788,20251231,2025-12-31,426,15,2,2,fulfilled,12,1
R000789,20260501,2026-05-01,186,26,3,4,fulfilled,0,1
R000790,20251023,2025-10-23,338,70,6,9,fulfilled,0,1
R000791,20251129,2025-11-29,327,70,1,9,fulfilled,3,1
R000792,20260112,2026-01-12,118,4,2,1,cancelled,3,1
R000793,20250620,2025-06-20,448,1,5,1,fulfilled,10,1
R000794,20260126,2026-01-26,164,25,2,4,fulfilled,4,1
R000795,20251209,2025-12-09,70,37,1,5,fulfilled,8,1
R000796,20251225,2025-12-25,438,39,5,5,fulfilled,7,1
R000797,20251017,2025-10-17,282,11,4,2,fulfilled,20,1
R000798,20250326,2025-03-26,317,32,2,4,fulfilled,0,1
R000799,20260424,2026-04-24,289,70,3,9,fulfilled,0,1
R000800,20260514,2026-05-14,449,26,1,4,pending,2,1
R000801,20241031,2024-10-31,333,17,1,3,fulfilled,13,1
R000802,20250320,2025-03-20,340,68,2,9,fulfilled,0,1
R000803,20241110,2024-11-10,254,12,4,2,fulfilled,3,1
R000804,20250115,2025-01-15,7,9,3,2,pending,8,1
R000805,20240919,2024-09-19,20,64,6,8,fulfilled,0,1
R000806,20250221,2025-02-21,387,15,3,2,fulfilled,0,1
R000807,20260116,2026-01-16,140,23,3,3,fulfilled,0,1
R000808,20241030,2024-10-30,120,55,3,7,fulfilled,0,1
R000809,20260216,2026-02-16,70,65,4,9,fulfilled,0,1
R000810,20250926,2025-09-26,194,1,1,1,pending,24,1
R000811,20251013,2025-10-13,426,2,6,1,fulfilled,0,1
R000812,20240920,2024-09-20,71,51,3,7,fulfilled,0,1
R000813,20250602,2025-06-02,298,40,2,5,fulfilled,11,1
R000814,20260108,2026-01-08,126,44,2,6,fulfilled,6,1
R000815,20250824,2025-08-24,127,67,5,9,fulfilled,0,1
R000816,20251114,2025-11-14,301,31,2,4,fulfilled,1,1
R000817,20250310,2025-03-10,406,44,5,6,fulfilled,0,1
R000818,20250301,2025-03-01,301,16,1,2,cancelled,4,1
R000819,20250114,2025-01-14,414,17,1,3,fulfilled,21,1
R000820,20240930,2024-09-30,450,43,2,6,fulfilled,0,1
R000821,20250527,2025-05-27,414,35,2,5,cancelled,22,1
R000822,20260218,2026-02-18,154,64,2,8,fulfilled,0,1
R000823,20260420,2026-04-20,41,66,4,9,fulfilled,0,1
R000824,20250920,2025-09-20,321,2,1,1,pending,10,1
R000825,20251003,2025-10-03,296,59,5,8,fulfilled,0,1
R000826,20250114,2025-01-14,51,25,5,4,pending,22,1
R000827,20251028,2025-10-28,305,30,6,4,fulfilled,0,1
R000828,20250911,2025-09-11,102,70,1,9,fulfilled,0,1
R000829,20251010,2025-10-10,296,67,1,9,fulfilled,0,1
R000830,20251120,2025-11-20,157,35,3,5,fulfilled,0,1
R000831,20260525,2026-05-25,403,66,6,9,fulfilled,0,1
R000832,20250613,2025-06-13,123,37,3,5,fulfilled,0,1
R000833,20250912,2025-09-12,213,4,1,1,pending,6,1
R000834,20250823,2025-08-23,29,9,2,2,cancelled,7,1
R000835,20250805,2025-08-05,341,66,2,9,fulfilled,0,1
R000836,20260302,2026-03-02,410,11,1,2,fulfilled,7,1
R000837,20250116,2025-01-16,418,63,6,8,fulfilled,0,1
R000838,20260513,2026-05-13,118,15,2,2,fulfilled,12,1
R000839,20250118,2025-01-18,301,49,1,7,fulfilled,3,1
R000840,20260501,2026-05-01,347,58,2,8,fulfilled,5,1
R000841,20250524,2025-05-24,197,3,5,1,fulfilled,12,1
R000842,20241015,2024-10-15,213,42,1,6,fulfilled,14,1
R000843,20251213,2025-12-13,165,51,1,7,fulfilled,7,1
R000844,20260415,2026-04-15,294,25,1,4,cancelled,12,1
R000845,20251223,2025-12-23,7,1,5,1,cancelled,9,1
R000846,20241204,2024-12-04,362,19,1,3,fulfilled,7,1
R000847,20250503,2025-05-03,426,49,1,7,fulfilled,4,1
R000848,20241028,2024-10-28,387,11,1,2,pending,1,1
R000849,20260530,2026-05-30,393,33,1,5,cancelled,10,1
R000850,20250106,2025-01-06,436,28,1,4,cancelled,1,1
R000851,20260319,2026-03-19,155,35,1,5,fulfilled,7,1
R000852,20241114,2024-11-14,223,66,6,9,fulfilled,0,1
R000853,20240930,2024-09-30,186,64,3,8,fulfilled,0,1
R000854,20260223,2026-02-23,256,63,2,8,fulfilled,0,1
