fact_id,source_id,fact_source,event_type,date_id,event_date,is_exam_period_event,user_id,book_id,branch_id,category_id,reservation_status,loan_date,due_date,return_date,loan_duration_days,days_overdue,penalty_amount,wait_days,quantity,total_copies,available_copies,active_loans,utilization_rate,availability_rate,out_of_stock,loan_count_total,loan_count_120d,unsatisfied_reservations,reallocation_priority
F0000182,182,event,loan,20240909,2024-09-09,False,194,25,3,4,,2024-09-09,2024-10-14,2024-10-01,22,0,0,0,1,,,,,,,,,,
F0000183,183,event,loan,20240910,2024-09-10,False,386,21,5,3,,2024-09-10,2024-10-01,2024-09-29,15,4,2,0,1,,,,,,,,,,
F0000184,184,event,loan,20240910,2024-09-10,False,445,26,1,4,,2024-09-10,2024-10-15,2024-10-10,30,0,0,0,1,,,,,,,,,,
F0000185,185,event,loan,20240910,2024-09-10,False,402,5,5,1,,2024-09-10,2024-10-15,2024-10-04,24,0,0,0,1,,,,,,,,,,
F0000186,186,event,loan,20240910,2024-09-10,False,279,9,4,2,,2024-09-10,2024-10-15,2024-10-07,27,0,0,0,1,,,,,,,,,,
F0000187,187,event,loan,20240910,2024-09-10,False,190,3,1,1,,2024-09-10,2024-10-15,2024-10-27,47,0,0,0,1,,,,,,,,,,
F0000188,188,event,loan,20240910,2024-09-10,False,385,41,1,6,,2024-09-10,2024-10-01,2024-09-27,17,0,0,0,1,,,,,,,,,,
F0000189,189,event,loan,20240910,2024-09-10,False,149,5,2,1,,2024-09-10,2024-10-01,2024-10-06,26,0,0,0,1,,,,,,,,,,
F0000190,190,event,loan,20240910,2024-09-10,False,140,33,5,5,,2024-09-10,2024-10-15,2024-10-19,38,1,0.5,0,1,,,,,,,,,,
F0000191,191,event,loan,20240910,2024-09-10,False,180,1,5,1,,2024-09-10,2024-10-01,2024-09-23,7,6,3,0,1,,,,,,,,,,
F0000192,192,event,loan,20240910,2024-09-10,False,434,18,5,3,,2024-09-10,2024-10-01,2024-09-27,14,3,1.5,0,1,,,,,,,,,,
F0000193,193,event,loan,20240910,2024-09-10,False,43,19,6,3,,2024-09-10,2024-10-01,2024-09-29,19,0,0,0,1,,,,,,,,,,
F0000194,194,event,loan,20240910,2024-09-10,False,48,33,1,5,,2024-09-10,2024-10-01,2024-09-29,17,2,1,0,1,,,,,,,,,,
F0000195,195,event,loan,20240910,2024-09-10,False,84,19,2,3,,2024-09-10,2024-10-15,2024-10-11,25,6,3,0,1,,,,,,,,,,
F0000196,196,event,loan,20240910,2024-09-10,False,438,35,4,5,,2024-09-10,2024-10-01,2024-09-20,10,0,0,0,1,,,,,,,,,,
F0000197,197,event,loan,20240910,2024-09-10,False,156,45,4,6,,2024-09-10,2024-10-15,2024-10-04,24,0,0,0,1,,,,,,,,,,
F0000198,198,event,loan,20240910,2024-09-10,False,65,11,1,2,,2024-09-10,2024-10-01,2024-09-21,11,0,0,0,1,,,,,,,,,,
F0000199,199,event,loan,20240910,2024-09-10,False,387,30,5,4,,2024-09-10,2024-10-01,2024-09-22,12,0,0,0,1,,,,,,,,,,
F0000200,200,event,loan,20240910,2024-09-10,False,150,43,5,6,,2024-09-10,2024-10-01,2024-09-25,15,0,0,0,1,,,,,,,,,,
F0000201,201,event,loan,20240911,2024-09-11,False,96,72,5,9,,2024-09-11,2024-10-02,2024-09-28,17,0,0,0,1,,,,,,,,,,
F0000202,202,event,loan,20240911,2024-09-11,False,24,40,1,5,,2024-09-11,2024-10-02,2024-10-03,22,0,0,0,1,,,,,,,,,,
F0000203,203,event,loan,20240911,2024-09-11,False,380,4,1,1,,2024-09-11,2024-10-16,2024-10-08,27,0,0,0,1,,,,,,,,,,
F0000204,204,event,loan,20240911,2024-09-11,False,45,64,6,8,,2024-09-11,2024-10-02,2024-10-04,23,0,0,0,1,,,,,,,,,,
F0000205,205,event,loan,20240911,2024-09-11,False,325,51,5,7,,2024-09-11,2024-10-16,2024-10-11,30,0,0,0,1,,,,,,,,,,
F0000206,206,event,loan,20240911,2024-09-11,False,254,4,1,1,,2024-09-11,2024-10-02,2024-09-23,12,0,0,0,1,,,,,,,,,,
F0000207,207,event,loan,20240911,2024-09-11,False,164,33,2,5,,2024-09-11,2024-10-02,2024-10-14,20,13,6.5,0,1,,,,,,,,,,
F0000208,208,event,loan,20240911,2024-09-11,False,435,30,3,4,,2024-09-11,2024-10-02,2024-09-25,14,0,0,0,1,,,,,,,,,,
F0000209,209,event,loan,20240911,2024-09-11,False,110,9,5,2,,2024-09-11,2024-10-02,2024-10-02,21,0,0,0,1,,,,,,,,,,
F0000210,210,event,loan,20240911,2024-09-11,False,402,48,5,6,,2024-09-11,2024-10-16,2024-10-12,31,0,0,0,1,,,,,,,,,,
F0000211,211,event,loan,20240911,2024-09-11,False,103,42,2,6,,2024-09-11,2024-10-02,2024-10-03,22,0,0,0,1,,,,,,,,,,
F0000212,212,event,loan,20240911,2024-09-11,False,268,71,2,9,,2024-09-11,2024-10-02,2024-10-02,21,0,0,0,1,,,,,,,,,,
F0000213,213,event,loan,20240911,2024-09-11,False,392,19,1,3,,2024-09-11,2024-10-02,2024-09-27,16,0,0,0,1,,,,,,,,,,
F0000214,214,event,loan,20240911,2024-09-11,False,147,10,1,2,,2024-09-11,2024-10-02,2024-09-24,13,0,0,0,1,,,,,,,,,,
F0000215,215,event,loan,20240911,2024-09-11,False,248,1,6,1,,2024-09-11,2024-10-02,2024-09-17,4,2,1,0,1,,,,,,,,,,
F0000216,216,event,loan,20240911,2024-09-11,False,337,7,5,1,,2024-09-11,2024-10-02,2024-09-28,17,0,0,0,1,,,,,,,,,,
F0000217,217,event,loan,20240911,2024-09-11,False,132,56,2,7,,2024-09-11,2024-10-16,2024-10-03,22,0,0,0,1,,,,,,,,,,
F0000218,218,event,loan,20240911,2024-09-11,False,191,25,6,4,,2024-09-11,2024-10-02,2024-09-30,19,0,0,0,1,,,,,,,,,,
F0000219,219,event,loan,20240911,2024-09-11,False,33,17,1,3,,2024-09-11,2024-10-02,2024-10-03,22,0,0,0,1,,,,,,,,,,
F0000220,220,event,loan,20240911,2024-09-11,False,208,9,5,2,,2024-09-11,2024-10-02,2024-09-22,11,0,0,0,1,,,,,,,,,,
F0000221,221,event,loan,20240911,2024-09-11,False,44,72,3,9,,2024-09-11,2024-10-16,2024-10-11,30,0,0,0,1,,,,,,,,,,
F0000222,222,event,loan,20240911,2024-09-11,False,140,66,3,9,,2024-09-11,2024-10-16,2024-10-15,34,0,0,0,1,,,,,,,,,,
F0000223,223,event,loan,20240911,2024-09-11,False,282,5,5,1,,2024-09-11,2024-10-02,2024-09-30,19,0,0,0,1,,,,,,,,,,
F0000224,224,event,loan,20240911,2024-09-11,False,4,11,1,2,,2024-09-11,2024-10-02,2024-09-24,13,0,0,0,1,,,,,,,,,,
F0000225,225,event,loan,20240912,2024-09-12,False,305,5,6,1,,2024-09-12,2024-10-17,2024-10-13,31,0,0,0,1,,,,,,,,,,
F0000226,226,event,loan,20240912,2024-09-12,False,37,55,1,7,,2024-09-12,2024-10-17,2024-10-08,26,0,0,0,1,,,,,,,,,,
F0000227,227,event,loan,20240912,2024-09-12,False,392,18,1,3,,2024-09-12,2024-10-03,2024-10-05,18,5,2.5,0,1,,,,,,,,,,
F0000228,228,event,loan,20240912,2024-09-12,False,22,12,1,2,,2024-09-12,2024-10-03,2024-10-08,26,0,0,0,1,,,,,,,,,,
F0000229,229,event,loan,20240912,2024-09-12,False,93,51,5,7,,2024-09-12,2024-10-17,2024-10-15,33,0,0,0,1,,,,,,,,,,
F0000230,230,event,loan,20240912,2024-09-12,False,100,12,3,2,,2024-09-12,2024-10-03,2024-09-27,15,0,0,0,1,,,,,,,,,,
F0000231,231,event,loan,20240912,2024-09-12,False,337,15,1,2,,2024-09-12,2024-10-03,2024-10-04,22,0,0,0,1,,,,,,,,,,
F0000232,232,event,loan,20240912,2024-09-12,False,125,54,5,7,,2024-09-12,2024-10-03,2024-09-28,16,0,0,0,1,,,,,,,,,,
F0000233,233,event,loan,20240912,2024-09-12,False,393,38,3,5,,2024-09-12,2024-10-03,2024-09-26,14,0,0,0,1,,,,,,,,,,
F0000234,234,event,loan,20240912,2024-09-12,False,282,55,5,7,,2024-09-12,2024-10-03,2024-09-28,16,0,0,0,1,,,,,,,,,,
F0000235,235,event,loan,20240912,2024-09-12,False,128,41,1,6,,2024-09-12,2024-10-03,2024-09-26,14,0,0,0,1,,,,,,,,,,
F0000236,236,event,loan,20240912,2024-09-12,False,133,46,6,6,,2024-09-12,2024-10-17,2024-10-11,29,0,0,0,1,,,,,,,,,,
F0000237,237,event,loan,20240912,2024-09-12,False,336,2,3,1,,2024-09-12,2024-10-03,2024-10-02,14,6,3,0,1,,,,,,,,,,
F0000238,238,event,loan,20240912,2024-09-12,False,425,26,1,4,,2024-09-12,2024-10-03,2024-09-27,15,0,0,0,1,,,,,,,,,,
F0000239,239,event,loan,20240912,2024-09-12,False,295,31,2,4,,2024-09-12,2024-10-03,2024-10-01,11,8,4,0,1,,,,,,,,,,
F0000240,240,event,loan,20240912,2024-09-12,False,70,64,1,8,,2024-09-12,2024-10-03,2024-09-30,18,0,0,0,1,,,,,,,,,,
F0000241,241,event,loan,20240912,2024-09-12,False,180,12,1,2,,2024-09-12,2024-10-03,2024-09-16,4,0,0,0,1,,,,,,,,,,
F0000242,242,event,loan,20240912,2024-09-12,False,200,25,2,4,,2024-09-12,2024-10-03,2024-10-04,18,4,2,0,1,,,,,,,,,,
F0000243,243,event,loan,20240912,2024-09-12,False,32,1,4,1,,2024-09-12,2024-10-03,2024-10-15,19,14,7,0,1,,,,,,,,,,
F0000244,244,event,loan,20240912,2024-09-12,False,321,18,6,3,,2024-09-12,2024-10-03,2024-09-27,13,2,1,0,1,,,,,,,,,,
F0000245,245,event,loan,20240912,2024-09-12,False,164,43,1,6,,2024-09-12,2024-10-03,2024-09-22,3,7,3.5,0,1,,,,,,,,,,
F0000246,246,event,loan,20240912,2024-09-12,False,375,15,3,2,,2024-09-12,2024-10-03,2024-10-01,11,8,4,0,1,,,,,,,,,,
F0000247,247,event,loan,20240912,2024-09-12,False,263,25,1,4,,2024-09-12,2024-10-03,2024-09-30,13,5,2.5,0,1,,,,,,,,,,
F0000248,248,event,loan,20240912,2024-09-12,False,189,9,1,2,,2024-09-12,2024-10-03,2024-09-27,15,0,0,0,1,,,,,,,,,,
F0000249,249,event,loan,20240912,2024-09-12,False,12,35,5,5,,2024-09-12,2024-10-17,2024-10-11,29,0,0,0,1,,,,,,,,,,
F0000250,250,event,loan,20240912,2024-09-12,False,435,5,5,1,,2024-09-12,2024-10-03,2024-09-25,13,0,0,0,1,,,,,,,,,,
F0000251,251,event,loan,20240912,2024-09-12,False,240,46,5,6,,2024-09-12,2024-10-17,2024-10-15,26,7,3.5,0,1,,,,,,,,,,
F0000252,252,event,loan,20240912,2024-09-12,False,52,63,5,8,,2024-09-12,2024-10-03,2024-09-20,8,0,0,0,1,,,,,,,,,,
F0000253,253,event,loan,20240912,2024-09-12,False,337,4,2,1,,2024-09-12,2024-10-03,2024-09-29,17,0,0,0,1,,,,,,,,,,
F0000254,254,event,loan,20240912,2024-09-12,False,417,3,1,1,,2024-09-12,2024-10-17,2024-10-11,29,0,0,0,1,,,,,,,,,,
F0000255,255,event,loan,20240912,2024-09-12,False,255,42,2,6,,2024-09-12,2024-10-17,2024-10-15,33,0,0,0,1,,,,,,,,,,
F0000256,256,event,loan,20240913,2024-09-13,False,342,25,4,4,,2024-09-13,2024-10-18,2024-10-11,28,0,0,0,1,,,,,,,,,,
F0000257,257,event,loan,20240913,2024-09-13,False,371,3,1,1,,2024-09-13,2024-10-18,2024-10-18,35,0,0,0,1,,,,,,,,,,
F0000258,258,event,loan,20240913,2024-09-13,False,319,16,5,2,,2024-09-13,2024-10-18,2024-10-26,43,0,0,0,1,,,,,,,,,,
F0000259,259,event,loan,20240913,2024-09-13,False,12,36,1,5,,2024-09-13,2024-10-18,2024-10-09,26,0,0,0,1,,,,,,,,,,
F0000260,260,event,loan,20240913,2024-09-13,False,328,11,1,2,,2024-09-13,2024-10-04,2024-09-25,12,0,0,0,1,,,,,,,,,,
F0000261,261,event,loan,20240913,2024-09-13,False,194,2,1,1,,2024-09-13,2024-10-18,2024-10-13,30,0,0,0,1,,,,,,,,,,
F0000262,262,event,loan,20240913,2024-09-13,False,108,26,5,4,,2024-09-13,2024-10-04,2024-09-28,11,4,2,0,1,,,,,,,,,,
F0000263,263,event,loan,20240913,2024-09-13,False,235,27,1,4,,2024-09-13,2024-10-04,2024-10-13,23,7,3.5,0,1,,,,,,,,,,
F0000264,264,event,loan,20240913,2024-09-13,False,240,40,2,5,,2024-09-13,2024-10-18,2024-10-14,31,0,0,0,1,,,,,,,,,,
F0000265,265,event,loan,20240913,2024-09-13,False,150,42,5,6,,2024-09-13,2024-10-04,2024-10-05,22,0,0,0,1,,,,,,,,,,
F0000266,266,event,loan,20240913,2024-09-13,False,33,19,1,3,,2024-09-13,2024-10-04,2024-09-25,8,4,2,0,1,,,,,,,,,,
F0000267,267,event,loan,20240913,2024-09-13,False,162,35,3,5,,2024-09-13,2024-10-18,2024-10-18,26,9,4.5,0,1,,,,,,,,,,
F0000268,268,event,loan,20240913,2024-09-13,False,160,70,1,9,,2024-09-13,2024-10-18,2024-10-11,28,0,0,0,1,,,,,,,,,,
F0000269,269,event,loan,20240913,2024-09-13,False,239,2,3,1,,2024-09-13,2024-10-04,2024-09-28,15,0,0,0,1,,,,,,,,,,
F0000270,270,event,loan,20240913,2024-09-13,False,227,54,5,7,,2024-09-13,2024-10-04,2024-09-17,4,0,0,0,1,,,,,,,,,,
F0000271,271,event,loan,20240913,2024-09-13,False,369,16,6,2,,2024-09-13,2024-10-04,2024-09-22,9,0,0,0,1,,,,,,,,,,
F0000272,272,event,loan,20240913,2024-09-13,False,348,52,5,7,,2024-09-13,2024-10-18,2024-10-13,30,0,0,0,1,,,,,,,,,,
F0000273,273,event,loan,20240913,2024-09-13,False,161,56,3,7,,2024-09-13,2024-10-18,2024-10-22,39,0,0,0,1,,,,,,,,,,
F0000274,274,event,loan,20240913,2024-09-13,False,245,11,1,2,,2024-09-13,2024-10-04,2024-09-29,16,0,0,0,1,,,,,,,,,,
F0000275,275,event,loan,20240913,2024-09-13,False,32,27,4,4,,2024-09-13,2024-10-04,2024-09-24,11,0,0,0,1,,,,,,,,,,
F0000276,276,event,loan,20240913,2024-09-13,False,378,40,1,5,,2024-09-13,2024-10-18,2024-10-11,28,0,0,0,1,,,,,,,,,,
F0000277,277,event,loan,20240913,2024-09-13,False,365,17,5,3,,2024-09-13,2024-10-04,2024-09-25,12,0,0,0,1,,,,,,,,,,
F0000278,278,event,loan,20240914,2024-09-14,False,260,11,4,2,,2024-09-14,2024-10-05,2024-10-04,15,5,2.5,0,1,,,,,,,,,,
F0000279,279,event,loan,20240914,2024-09-14,False,314,35,5,5,,2024-09-14,2024-10-19,2024-10-03,19,0,0,0,1,,,,,,,,,,
F0000280,280,event,loan,20240914,2024-09-14,False,344,1,2,1,,2024-09-14,2024-10-19,2024-10-09,25,0,0,0,1,,,,,,,,,,
F0000281,281,event,loan,20240914,2024-09-14,False,29,14,2,2,,2024-09-14,2024-10-19,2024-10-14,30,0,0,0,1,,,,,,,,,,
F0000282,282,event,loan,20240914,2024-09-14,False,212,33,5,5,,2024-09-14,2024-10-19,2024-10-08,20,4,2,0,1,,,,,,,,,,
F0000283,283,event,loan,20240914,2024-09-14,False,430,42,3,6,,2024-09-14,2024-10-19,2024-10-26,37,5,2.5,0,1,,,,,,,,,,
F0000284,284,event,loan,20240914,2024-09-14,False,330,3,1,1,,2024-09-14,2024-10-19,2024-10-20,36,0,0,0,1,,,,,,,,,,
F0000285,285,event,loan,20240914,2024-09-14,False,244,1,2,1,,2024-09-14,2024-10-05,2024-10-01,17,0,0,0,1,,,,,,,,,,
F0000286,286,event,loan,20240914,2024-09-14,False,118,17,2,3,,2024-09-14,2024-10-05,2024-10-04,20,0,0,0,1,,,,,,,,,,
F0000287,287,event,loan,20240914,2024-09-14,False,313,72,3,9,,2024-09-14,2024-10-05,2024-10-05,14,7,3.5,0,1,,,,,,,,,,
F0000288,288,event,loan,20240915,2024-09-15,False,305,19,1,3,,2024-09-15,2024-10-20,2024-10-19,26,8,4,0,1,,,,,,,,,,
F0000289,289,event,loan,20240915,2024-09-15,False,154,65,4,9,,2024-09-15,2024-10-06,2024-10-04,19,0,0,0,1,,,,,,,,,,
F0000290,290,event,loan,20240915,2024-09-15,False,279,4,4,1,,2024-09-15,2024-10-20,2024-10-11,26,0,0,0,1,,,,,,,,,,
F0000291,291,event,loan,20240915,2024-09-15,False,296,64,5,8,,2024-09-15,2024-10-20,2024-10-20,35,0,0,0,1,,,,,,,,,,
F0000292,292,event,loan,20240915,2024-09-15,False,387,25,3,4,,2024-09-15,2024-10-06,2024-10-11,15,11,5.5,0,1,,,,,,,,,,
F0000293,293,event,loan,20240915,2024-09-15,False,306,35,4,5,,2024-09-15,2024-10-20,2024-10-17,32,0,0,0,1,,,,,,,,,,
F0000294,294,event,loan,20240915,2024-09-15,False,131,4,1,1,,2024-09-15,2024-10-06,2024-10-13,23,5,2.5,0,1,,,,,,,,,,
F0000295,295,event,loan,20240915,2024-09-15,False,437,27,3,4,,2024-09-15,2024-10-06,2024-09-24,9,0,0,0,1,,,,,,,,,,
F0000296,296,event,loan,20240915,2024-09-15,False,381,40,4,5,,2024-09-15,2024-10-06,2024-09-28,13,0,0,0,1,,,,,,,,,,
F0000297,297,event,loan,20240915,2024-09-15,False,229,42,5,6,,2024-09-15,2024-10-06,2024-10-01,14,2,1,0,1,,,,,,,,,,
F0000298,298,event,loan,20240916,2024-09-16,False,40,19,5,3,,2024-09-16,2024-10-07,2024-09-26,6,4,2,0,1,,,,,,,,,,
F0000299,299,event,loan,20240916,2024-09-16,False,321,9,1,2,,2024-09-16,2024-10-07,2024-10-05,19,0,0,0,1,,,,,,,,,,
F0000300,300,event,loan,20240916,2024-09-16,False,72,18,5,3,,2024-09-16,2024-10-07,2024-10-07,21,0,0,0,1,,,,,,,,,,
F0000301,301,event,loan,20240916,2024-09-16,False,283,18,1,3,,2024-09-16,2024-10-07,2024-09-24,8,0,0,0,1,,,,,,,,,,
F0000302,302,event,loan,20240916,2024-09-16,False,53,19,3,3,,2024-09-16,2024-10-07,2024-09-26,10,0,0,0,1,,,,,,,,,,
F0000303,303,event,loan,20240916,2024-09-16,False,365,28,2,4,,2024-09-16,2024-10-07,2024-10-04,18,0,0,0,1,,,,,,,,,,
F0000304,304,event,loan,20240916,2024-09-16,False,239,58,3,8,,2024-09-16,2024-10-07,2024-10-01,15,0,0,0,1,,,,,,,,,,
F0000305,305,event,loan,20240916,2024-09-16,False,319,9,5,2,,2024-09-16,2024-10-21,2024-10-12,26,0,0,0,1,,,,,,,,,,
F0000306,306,event,loan,20240916,2024-09-16,False,315,13,1,2,,2024-09-16,2024-10-07,2024-10-05,9,10,5,0,1,,,,,,,,,,
F0000307,307,event,loan,20240916,2024-09-16,False,300,11,1,2,,2024-09-16,2024-10-07,2024-09-30,6,8,4,0,1,,,,,,,,,,
F0000308,308,event,loan,20240916,2024-09-16,False,425,19,1,3,,2024-09-16,2024-10-07,2024-09-25,9,0,0,0,1,,,,,,,,,,
F0000309,309,event,loan,20240916,2024-09-16,False,348,25,5,4,,2024-09-16,2024-10-21,2024-10-23,37,0,0,0,1,,,,,,,,,,
F0000310,310,event,loan,20240916,2024-09-16,False,180,25,2,4,,2024-09-16,2024-10-07,2024-09-29,13,0,0,0,1,,,,,,,,,,
F0000311,311,event,loan,20240916,2024-09-16,False,70,63,1,8,,2024-09-16,2024-10-07,2024-10-02,16,0,0,0,1,,,,,,,,,,
F0000312,312,event,loan,20240916,2024-09-16,False,362,4,2,1,,2024-09-16,2024-10-21,2024-10-19,33,0,0,0,1,,,,,,,,,,
F0000313,313,event,loan,20240916,2024-09-16,False,192,56,4,7,,2024-09-16,2024-10-21,2024-10-16,30,0,0,0,1,,,,,,,,,,
F0000314,314,event,loan,20240916,2024-09-16,False,33,14,4,2,,2024-09-16,2024-10-07,2024-09-26,10,0,0,0,1,,,,,,,,,,
F0000315,315,event,loan,20240916,2024-09-16,False,415,33,1,5,,2024-09-16,2024-10-07,2024-10-11,25,0,0,0,1,,,,,,,,,,
F0000316,316,event,loan,20240916,2024-09-16,False,168,4,3,1,,2024-09-16,2024-10-07,2024-09-27,11,0,0,0,1,,,,,,,,,,
F0000317,317,event,loan,20240916,2024-09-16,False,254,1,1,1,,2024-09-16,2024-10-07,2024-10-25,24,15,7.5,0,1,,,,,,,,,,
F0000318,318,event,loan,20240916,2024-09-16,False,241,10,3,2,,2024-09-16,2024-10-07,2024-10-01,15,0,0,0,1,,,,,,,,,,
F0000319,319,event,loan,20240917,2024-09-17,False,88,18,5,3,,2024-09-17,2024-10-22,2024-10-13,26,0,0,0,1,,,,,,,,,,
F0000320,320,event,loan,20240917,2024-09-17,False,284,40,1,5,,2024-09-17,2024-10-08,2024-10-06,15,4,2,0,1,,,,,,,,,,
F0000321,321,event,loan,20240917,2024-09-17,False,278,9,2,2,,2024-09-17,2024-10-22,2024-10-08,21,0,0,0,1,,,,,,,,,,
F0000322,322,event,loan,20240917,2024-09-17,False,269,9,2,2,,2024-09-17,2024-10-22,2024-10-14,27,0,0,0,1,,,,,,,,,,
F0000323,323,event,loan,20240917,2024-09-17,False,365,4,1,1,,2024-09-17,2024-10-08,2024-10-06,19,0,0,0,1,,,,,,,,,,
F0000324,324,event,loan,20240917,2024-09-17,False,350,36,2,5,,2024-09-17,2024-10-08,2024-10-05,18,0,0,0,1,,,,,,,,,,
F0000325,325,event,loan,20240917,2024-09-17,False,353,11,6,2,,2024-09-17,2024-10-08,2024-10-04,17,0,0,0,1,,,,,,,,,,
F0000326,326,event,loan,20240917,2024-09-17,False,274,35,5,5,,2024-09-17,2024-10-08,2024-10-10,23,0,0,0,1,,,,,,,,,,
F0000327,327,event,loan,20240917,2024-09-17,False,373,31,1,4,,2024-09-17,2024-10-08,2024-09-30,13,0,0,0,1,,,,,,,,,,
F0000328,328,event,loan,20240917,2024-09-17,False,149,17,2,3,,2024-09-17,2024-10-08,2024-10-08,21,0,0,0,1,,,,,,,,,,
F0000329,329,event,loan,20240917,2024-09-17,False,416,42,2,6,,2024-09-17,2024-10-08,2024-09-28,11,0,0,0,1,,,,,,,,,,
F0000330,330,event,loan,20240917,2024-09-17,False,163,8,5,1,,2024-09-17,2024-10-08,2024-10-11,12,12,6,0,1,,,,,,,,,,
F0000331,331,event,loan,20240917,2024-09-17,False,323,25,1,4,,2024-09-17,2024-10-22,2024-10-14,27,0,0,0,1,,,,,,,,,,
F0000332,332,event,loan,20240917,2024-09-17,False,186,5,5,1,,2024-09-17,2024-10-22,2024-10-12,25,0,0,0,1,,,,,,,,,,
F0000333,333,event,loan,20240917,2024-09-17,False,278,9,6,2,,2024-09-17,2024-10-22,2024-10-09,22,0,0,0,1,,,,,,,,,,
F0000334,334,event,loan,20240917,2024-09-17,False,3,25,1,4,,2024-09-17,2024-10-22,2024-10-24,37,0,0,0,1,,,,,,,,,,
F0000335,335,event,loan,20240917,2024-09-17,False,305,22,6,3,,2024-09-17,2024-10-22,2024-10-12,25,0,0,0,1,,,,,,,,,,
F0000336,336,event,loan,20240917,2024-09-17,False,240,71,1,9,,2024-09-17,2024-10-22,2024-10-21,34,0,0,0,1,,,,,,,,,,
F0000337,337,event,loan,20240918,2024-09-18,False,278,17,2,3,,2024-09-18,2024-10-23,2024-10-26,32,6,3,0,1,,,,,,,,,,
F0000338,338,event,loan,20240918,2024-09-18,False,207,41,5,6,,2024-09-18,2024-10-09,2024-10-01,13,0,0,0,1,,,,,,,,,,
F0000339,339,event,loan,20240918,2024-09-18,False,308,63,2,8,,2024-09-18,2024-10-09,2024-09-28,10,0,0,0,1,,,,,,,,,,
F0000340,340,event,loan,20240918,2024-09-18,False,241,18,1,3,,2024-09-18,2024-10-09,2024-10-04,16,0,0,0,1,,,,,,,,,,
F0000341,341,event,loan,20240918,2024-09-18,False,22,9,3,2,,2024-09-18,2024-10-09,2024-10-08,20,0,0,0,1,,,,,,,,,,
F0000342,342,event,loan,20240918,2024-09-18,False,176,18,2,3,,2024-09-18,2024-10-09,2024-10-05,14,3,1.5,0,1,,,,,,,,,,
F0000343,343,event,loan,20240918,2024-09-18,False,32,4,4,1,,2024-09-18,2024-10-09,2024-10-05,17,0,0,0,1,,,,,,,,,,
F0000344,344,event,loan,20240918,2024-09-18,False,368,1,1,1,,2024-09-18,2024-10-09,2024-09-28,10,0,0,0,1,,,,,,,,,,
F0000345,345,event,loan,20240918,2024-09-18,False,340,65,4,9,,2024-09-18,2024-10-23,2024-10-14,26,0,0,0,1,,,,,,,,,,
F0000346,346,event,loan,20240918,2024-09-18,False,9,66,1,9,,2024-09-18,2024-10-09,2024-09-30,12,0,0,0,1,,,,,,,,,,
F0000347,347,event,loan,20240918,2024-09-18,False,253,4,1,1,,2024-09-18,2024-10-09,2024-10-02,14,0,0,0,1,,,,,,,,,,
F0000348,348,event,loan,20240918,2024-09-18,False,369,24,6,3,,2024-09-18,2024-10-09,2024-09-24,6,0,0,0,1,,,,,,,,,,
F0000349,349,event,loan,20240918,2024-09-18,False,204,26,5,4,,2024-09-18,2024-10-09,2024-10-10,22,0,0,0,1,,,,,,,,,,
F0000350,350,event,loan,20240918,2024-09-18,False,441,5,1,1,,2024-09-18,2024-10-23,2024-10-12,24,0,0,0,1,,,,,,,,,,
F0000351,351,event,loan,20240918,2024-09-18,False,284,20,5,3,,2024-09-18,2024-10-09,2024-09-26,8,0,0,0,1,,,,,,,,,,
F0000352,352,event,loan,20240918,2024-09-18,False,290,41,2,6,,2024-09-18,2024-10-09,2024-09-30,12,0,0,0,1,,,,,,,,,,
F0000353,353,event,loan,20240918,2024-09-18,False,253,12,6,2,,2024-09-18,2024-10-09,2024-10-05,17,0,0,0,1,,,,,,,,,,
F0000354,354,event,loan,20240918,2024-09-18,False,373,17,4,3,,2024-09-18,2024-10-09,2024-10-06,13,5,2.5,0,1,,,,,,,,,,
F0000355,355,event,loan,20240918,2024-09-18,False,45,20,5,3,,2024-09-18,2024-10-09,2024-09-30,12,0,0,0,1,,,,,,,,,,
F0000356,356,event,loan,20240918,2024-09-18,False,11,12,1,2,,2024-09-18,2024-10-23,2024-10-18,30,0,0,0,1,,,,,,,,,,
F0000357,357,event,loan,20240918,2024-09-18,False,53,11,2,2,,2024-09-18,2024-10-09,2024-10-07,19,0,0,0,1,,,,,,,,,,
F0000358,358,event,loan,20240919,2024-09-19,False,89,17,2,3,,2024-09-19,2024-10-10,2024-10-23,15,19,9.5,0,1,,,,,,,,,,
F0000359,359,event,loan,20240919,2024-09-19,False,127,52,5,7,,2024-09-19,2024-10-10,2024-10-03,14,0,0,0,1,,,,,,,,,,
F0000360,360,event,loan,20240919,2024-09-19,False,313,3,1,1,,2024-09-19,2024-10-10,2024-10-09,20,0,0,0,1,,,,,,,,,,
F0000361,361,event,loan,20240919,2024-09-19,False,84,33,1,5,,2024-09-19,2024-10-24,2024-10-24,35,0,0,0,1,,,,,,,,,,
F0000362,362,event,loan,20240919,2024-09-19,False,374,33,1,5,,2024-09-19,2024-10-10,2024-10-10,9,12,6,0,1,,,,,,,,,,
F0000363,363,event,loan,20240919,2024-09-19,False,78,12,4,2,,2024-09-19,2024-10-10,2024-10-04,15,0,0,0,1,,,,,,,,,,
F0000364,364,event,loan,20240919,2024-09-19,False,435,4,5,1,,2024-09-19,2024-10-10,2024-09-30,11,0,0,0,1,,,,,,,,,,
